timestamp,plant,environment,temperature,humidity,soil,water_required
2026-07-30 21:17:24,Snake Plant,Indoor,24.3,40.3,26,1
2026-07-30 21:17:29,Snake Plant,Indoor,24.3,40.4,26,1
2026-07-30 21:17:34,Snake Plant,Indoor,24.3,40.5,25,1
2026-07-30 21:17:39,Snake Plant,Indoor,24.3,40.4,26,1
2026-07-30 21:17:44,Snake Plant,Indoor,24.3,40.4,26,1
2026-07-30 21:17:49,Snake Plant,Indoor,24.3,40.3,26,1
2026-07-30 21:17:54,Snake Plant,Indoor,24.3,40.3,26,1
2026-07-30 21:17:59,Snake Plant,Indoor,24.3,40.4,26,1
2026-07-30 21:18:04,Snake Plant,Indoor,24.2,40.4,25,1
2026-07-30 21:18:09,Snake Plant,Indoor,24.2,40.5,25,1
2026-07-30 21:18:14,Snake Plant,Indoor,24.2,40.5,25,1
2026-07-30 21:18:19,Snake Plant,Indoor,24.2,40.6,25,1
2026-07-30 21:19:21,Snake Plant,Indoor,24.2,40.3,30,0
2026-07-30 21:19:26,Snake Plant,Indoor,24.2,40.3,29,1
2026-07-30 21:19:31,Snake Plant,Indoor,24.2,40.3,28,1
2026-07-30 21:19:36,Snake Plant,Indoor,24.2,40.4,27,1
2026-07-30 21:19:41,Snake Plant,Indoor,24.2,40.4,28,1
2026-07-30 21:19:46,Snake Plant,Indoor,24.2,40.5,26,1
2026-07-30 21:19:51,Snake Plant,Indoor,24.2,40.5,25,1
2026-07-30 21:19:56,Snake Plant,Indoor,24.2,40.6,25,1
2026-07-30 21:20:26,Snake Plant,Indoor,24.2,41.6,29,1
2026-07-30 21:20:31,Snake Plant,Indoor,24.2,41.7,29,1
2026-07-30 21:20:36,Snake Plant,Indoor,24.2,41.6,27,1
2026-07-30 21:20:41,Snake Plant,Indoor,24.2,41.6,29,1
2026-07-30 21:20:46,Snake Plant,Indoor,24.2,41.6,27,1
2026-07-30 21:20:51,Snake Plant,Indoor,24.2,41.6,28,1
2026-07-30 21:20:56,Snake Plant,Indoor,24.2,41.5,27,1
2026-07-30 21:21:01,Snake Plant,Indoor,24.2,41.5,27,1
2026-07-30 21:21:06,Snake Plant,Indoor,24.2,41.5,27,1
2026-07-30 21:21:12,Snake Plant,Indoor,24.2,41.4,26,1
2026-07-30 21:21:17,Snake Plant,Indoor,24.2,41.4,26,1
2026-07-30 21:21:22,Snake Plant,Indoor,24.2,41.5,26,1
2026-07-30 21:21:27,Snake Plant,Indoor,24.2,41.5,26,1
2026-07-30 21:21:32,Snake Plant,Indoor,24.2,41.5,27,1
2026-07-30 21:21:37,Snake Plant,Indoor,24.2,41.6,26,1
2026-07-30 21:21:42,Snake Plant,Indoor,24.2,41.9,26,1
2026-07-30 21:21:47,Snake Plant,Indoor,24.2,42.2,28,1
2026-07-30 21:21:52,Snake Plant,Indoor,24.2,42.3,25,1
2026-07-30 21:21:57,Snake Plant,Indoor,24.2,42.5,25,1
2026-07-30 21:30:30,Snake Plant,Indoor,25.8,43.6,30,0
2026-07-30 21:30:35,Snake Plant,Indoor,25.8,43.6,30,0
2026-07-30 21:30:40,Snake Plant,Indoor,25.8,43.5,31,0
2026-07-30 21:30:45,Snake Plant,Indoor,25.8,43.5,29,1
2026-07-30 21:30:50,Snake Plant,Indoor,25.8,43.5,29,1
2026-07-30 21:30:55,Snake Plant,Indoor,25.8,43.6,30,0
2026-07-30 21:31:00,Snake Plant,Indoor,25.8,43.6,29,1
2026-07-30 21:31:05,Snake Plant,Indoor,25.8,43.6,29,1
2026-07-30 21:31:10,Snake Plant,Indoor,25.8,43.6,29,1
2026-07-30 21:31:15,Snake Plant,Indoor,25.8,43.6,29,1
2026-07-30 21:31:20,Snake Plant,Indoor,25.8,43.7,28,1
2026-07-30 21:31:25,Snake Plant,Indoor,25.8,43.6,29,1
2026-07-30 21:31:30,Snake Plant,Indoor,25.9,43.6,29,1
2026-07-30 21:31:36,Snake Plant,Indoor,25.9,43.6,28,1
2026-07-30 21:31:41,Snake Plant,Indoor,25.9,43.6,28,1
2026-07-30 21:31:46,Snake Plant,Indoor,25.9,43.6,27,1
2026-07-30 21:31:51,Snake Plant,Indoor,25.9,43.7,28,1
2026-07-30 21:31:56,Snake Plant,Indoor,25.9,43.7,28,1
2026-07-30 21:32:01,Snake Plant,Indoor,25.9,43.7,28,1
2026-07-30 21:32:06,Snake Plant,Indoor,25.9,43.7,27,1
2026-07-30 21:32:11,Snake Plant,Indoor,25.9,43.8,28,1
2026-07-30 21:32:16,Snake Plant,Indoor,25.9,43.8,28,1
2026-07-30 21:32:21,Snake Plant,Indoor,25.9,43.8,27,1
2026-07-30 21:32:26,Snake Plant,Indoor,25.9,43.8,28,1
2026-07-30 21:32:31,Snake Plant,Indoor,26.0,43.7,28,1
2026-07-30 21:32:36,Snake Plant,Indoor,26.0,43.6,28,1
2026-07-30 21:32:41,Snake Plant,Indoor,26.0,43.7,28,1
2026-07-30 21:32:46,Snake Plant,Indoor,26.0,43.7,27,1
2026-07-30 21:32:51,Snake Plant,Indoor,26.0,43.7,28,1
2026-07-30 21:32:56,Snake Plant,Indoor,26.0,43.7,27,1
2026-07-30 21:33:01,Snake Plant,Indoor,26.0,43.8,27,1
2026-07-30 21:33:06,Snake Plant,Indoor,26.0,43.7,28,1
2026-07-30 21:33:11,Snake Plant,Indoor,26.0,43.8,27,1
2026-07-30 21:33:16,Snake Plant,Indoor,26.0,43.8,28,1
2026-07-30 21:33:21,Snake Plant,Indoor,26.0,43.9,28,1
2026-07-30 21:33:26,Snake Plant,Indoor,26.0,43.9,27,1
2026-07-30 21:33:31,Snake Plant,Indoor,26.0,44.0,27,1
2026-07-30 21:33:36,Snake Plant,Indoor,26.1,44.0,28,1
2026-07-30 21:33:41,Snake Plant,Indoor,26.1,44.1,28,1
2026-07-30 21:33:47,Snake Plant,Indoor,26.1,44.2,27,1
2026-07-30 21:33:52,Snake Plant,Indoor,26.1,44.2,27,1
2026-07-30 21:33:57,Snake Plant,Indoor,26.1,44.2,28,1
2026-07-30 21:34:02,Snake Plant,Indoor,26.1,44.3,28,1
2026-07-30 21:34:07,Snake Plant,Indoor,26.1,44.4,27,1
2026-07-30 21:34:12,Snake Plant,Indoor,26.1,44.4,28,1
2026-07-30 21:34:17,Snake Plant,Indoor,26.1,44.6,28,1
2026-07-30 21:34:22,Snake Plant,Indoor,26.2,44.6,27,1
2026-07-30 21:34:27,Snake Plant,Indoor,26.2,44.7,27,1
2026-07-30 21:34:32,Snake Plant,Indoor,26.2,44.7,28,1
2026-07-30 21:34:37,Snake Plant,Indoor,26.2,44.7,28,1
2026-07-30 21:34:42,Snake Plant,Indoor,26.2,44.8,28,1
2026-07-30 21:34:47,Snake Plant,Indoor,26.2,44.8,27,1
2026-07-30 21:34:52,Snake Plant,Indoor,26.2,44.8,26,1
2026-07-30 21:34:57,Snake Plant,Indoor,26.2,44.9,27,1
2026-07-30 21:35:02,Snake Plant,Indoor,26.2,45.1,27,1
2026-07-30 21:35:07,Snake Plant,Indoor,26.3,45.2,28,1
2026-07-30 21:35:12,Snake Plant,Indoor,26.3,45.3,28,1
2026-07-30 21:35:17,Snake Plant,Indoor,26.3,45.3,28,1
2026-07-30 21:35:22,Snake Plant,Indoor,26.3,45.4,28,1
2026-07-30 21:35:27,Snake Plant,Indoor,26.3,45.5,27,1
2026-07-30 21:35:32,Snake Plant,Indoor,26.3,45.6,27,1
2026-07-30 21:35:37,Snake Plant,Indoor,26.3,45.5,28,1
2026-07-30 21:35:42,Snake Plant,Indoor,26.3,45.6,27,1
2026-07-30 21:36:09,Snake Plant,Indoor,26.4,45.6,28,1
2026-07-30 21:36:14,Snake Plant,Indoor,26.4,45.7,27,1
2026-07-30 21:36:19,Snake Plant,Indoor,26.4,45.8,27,1
2026-07-30 21:36:24,Snake Plant,Indoor,26.4,45.9,28,1
2026-07-30 21:36:29,Snake Plant,Indoor,26.4,46.0,27,1
2026-07-30 21:36:34,Snake Plant,Indoor,26.4,46.0,28,1
2026-07-30 21:36:39,Snake Plant,Indoor,26.4,45.9,27,1
2026-07-30 21:36:44,Snake Plant,Indoor,26.4,46.0,27,1
2026-07-30 21:36:49,Snake Plant,Indoor,26.4,46.0,27,1
2026-07-30 21:36:54,Snake Plant,Indoor,26.4,45.9,28,1
2026-07-30 21:36:59,Snake Plant,Indoor,26.4,46.0,28,1
2026-07-30 21:37:04,Snake Plant,Indoor,26.4,46.1,27,1
2026-07-30 21:37:09,Snake Plant,Indoor,26.4,46.1,28,1
2026-07-30 21:37:15,Snake Plant,Indoor,26.4,46.2,27,1
2026-07-30 21:37:20,Snake Plant,Indoor,26.4,46.2,27,1
2026-07-30 21:37:25,Snake Plant,Indoor,26.5,46.1,29,1
2026-07-30 21:37:30,Snake Plant,Indoor,26.5,46.1,29,1
2026-07-30 21:37:35,Snake Plant,Indoor,26.5,46.2,29,1
2026-07-30 21:37:40,Snake Plant,Indoor,26.5,46.2,28,1
2026-07-30 21:37:45,Snake Plant,Indoor,26.5,46.2,28,1
2026-07-30 21:37:50,Snake Plant,Indoor,26.5,46.2,28,1
2026-07-30 21:37:55,Snake Plant,Indoor,26.5,46.2,28,1
2026-07-30 21:38:00,Snake Plant,Indoor,26.5,46.2,27,1
2026-07-30 21:38:05,Snake Plant,Indoor,26.5,46.3,29,1
2026-07-30 21:38:10,Snake Plant,Indoor,26.5,46.3,28,1
2026-07-30 21:38:15,Snake Plant,Indoor,26.5,46.3,28,1
2026-07-30 21:38:20,Snake Plant,Indoor,26.6,46.3,28,1
2026-07-30 21:38:25,Snake Plant,Indoor,26.6,46.3,27,1
2026-07-30 21:38:30,Snake Plant,Indoor,26.6,46.3,29,1
2026-07-30 21:38:35,Snake Plant,Indoor,26.6,46.3,29,1
2026-07-30 21:38:40,Snake Plant,Indoor,26.6,46.3,28,1
2026-07-30 21:38:45,Snake Plant,Indoor,26.6,46.3,29,1
2026-07-30 21:38:50,Snake Plant,Indoor,26.6,46.3,28,1
2026-07-30 21:38:55,Snake Plant,Indoor,26.6,46.3,28,1
2026-07-30 21:39:00,Snake Plant,Indoor,26.6,46.4,29,1
2026-07-30 21:39:05,Snake Plant,Indoor,26.6,46.4,29,1
2026-07-30 21:39:10,Snake Plant,Indoor,26.6,46.4,29,1
2026-07-30 21:39:16,Snake Plant,Indoor,26.6,46.4,28,1
2026-07-30 21:39:21,Snake Plant,Indoor,26.7,46.4,30,0
2026-07-30 21:39:26,Snake Plant,Indoor,26.7,46.4,29,1
2026-07-30 21:39:31,Snake Plant,Indoor,26.7,46.4,28,1
2026-07-30 21:39:36,Snake Plant,Indoor,26.7,46.4,28,1
2026-07-30 21:39:41,Snake Plant,Indoor,26.6,46.5,29,1
2026-07-30 21:39:46,Snake Plant,Indoor,26.7,46.6,28,1
2026-07-30 21:39:51,Snake Plant,Indoor,26.7,46.6,28,1
2026-07-30 21:39:56,Snake Plant,Indoor,26.7,46.7,29,1
2026-07-30 21:40:01,Snake Plant,Indoor,26.7,46.7,31,0
2026-07-30 21:40:06,Snake Plant,Indoor,26.7,46.7,29,1
2026-07-30 21:40:11,Snake Plant,Indoor,26.7,46.8,29,1
2026-07-30 21:40:16,Snake Plant,Indoor,26.7,46.9,28,1
2026-07-30 21:40:21,Snake Plant,Indoor,26.7,46.9,29,1
2026-07-30 21:40:26,Snake Plant,Indoor,26.7,46.9,29,1
2026-07-30 21:40:31,Snake Plant,Indoor,26.7,47.0,29,1
2026-07-30 21:40:36,Snake Plant,Indoor,26.7,47.0,29,1
2026-07-30 21:40:41,Snake Plant,Indoor,26.7,47.0,30,0
2026-07-30 21:40:46,Snake Plant,Indoor,26.7,47.1,29,1
2026-07-30 21:40:51,Snake Plant,Indoor,26.7,47.1,30,0
2026-07-30 21:40:56,Snake Plant,Indoor,26.8,47.0,29,1
2026-07-30 21:41:01,Snake Plant,Indoor,26.8,47.1,31,0
2026-07-30 21:41:06,Snake Plant,Indoor,26.8,47.2,29,1
2026-07-30 21:41:12,Snake Plant,Indoor,26.8,47.3,30,0
2026-07-30 21:41:17,Snake Plant,Indoor,26.8,47.4,30,0
2026-07-30 21:41:22,Snake Plant,Indoor,26.8,47.5,30,0
2026-07-30 21:41:27,Snake Plant,Indoor,26.8,47.5,30,0
2026-07-30 21:41:32,Snake Plant,Indoor,26.8,47.5,30,0
2026-07-30 21:41:37,Snake Plant,Indoor,26.8,47.4,29,1
2026-07-30 21:41:42,Snake Plant,Indoor,26.8,47.4,30,0
2026-07-30 21:41:47,Snake Plant,Indoor,26.9,47.3,29,1
2026-07-30 21:41:52,Snake Plant,Indoor,26.9,47.4,29,1
2026-07-30 21:41:57,Snake Plant,Indoor,26.8,47.4,29,1
2026-07-30 21:42:02,Snake Plant,Indoor,26.9,47.4,30,0
2026-07-30 21:42:07,Snake Plant,Indoor,26.9,47.4,30,0
2026-07-30 21:42:12,Snake Plant,Indoor,26.9,47.4,29,1
2026-07-30 21:42:17,Snake Plant,Indoor,26.9,47.5,30,0
2026-07-30 21:42:22,Snake Plant,Indoor,26.9,47.5,30,0
2026-07-30 21:42:27,Snake Plant,Indoor,26.9,47.5,29,1
2026-07-30 21:42:32,Snake Plant,Indoor,26.9,47.5,30,0
2026-07-30 21:42:37,Snake Plant,Indoor,26.9,47.6,30,0
2026-07-30 21:42:42,Snake Plant,Indoor,26.9,47.6,30,0
2026-07-30 21:42:47,Snake Plant,Indoor,26.9,47.6,29,1
2026-07-30 21:42:52,Snake Plant,Indoor,26.9,47.6,30,0
2026-07-30 21:42:57,Snake Plant,Indoor,26.9,47.6,30,0
2026-07-30 21:43:02,Snake Plant,Indoor,26.9,47.6,29,1
2026-07-30 21:43:07,Snake Plant,Indoor,26.9,47.6,30,0
2026-07-30 21:43:13,Snake Plant,Indoor,27.0,47.5,30,0
2026-07-30 21:43:18,Snake Plant,Indoor,27.0,47.7,30,0
2026-07-30 21:43:23,Snake Plant,Indoor,27.0,47.6,30,0
2026-07-30 21:43:28,Snake Plant,Indoor,27.0,47.6,31,0
2026-07-30 21:43:33,Snake Plant,Indoor,27.0,47.6,30,0
2026-07-30 21:43:38,Snake Plant,Indoor,27.0,47.6,30,0
2026-07-30 21:46:31,Snake Plant,Indoor,27.2,48.0,30,0
2026-07-30 21:46:36,Snake Plant,Indoor,27.2,48.0,31,0
2026-07-30 21:46:41,Snake Plant,Indoor,27.2,48.0,30,0
2026-07-30 21:46:46,Snake Plant,Indoor,27.2,48.0,30,0
2026-07-30 21:46:51,Snake Plant,Indoor,27.2,48.0,31,0
2026-07-30 21:46:56,Snake Plant,Indoor,27.2,48.0,31,0
2026-07-30 21:47:01,Snake Plant,Indoor,27.2,48.1,30,0
2026-07-30 21:47:06,Snake Plant,Indoor,27.2,48.1,31,0
2026-07-30 21:47:11,Snake Plant,Indoor,27.2,48.1,31,0
2026-07-30 21:47:16,Snake Plant,Indoor,27.2,48.1,30,0
2026-07-30 21:47:21,Snake Plant,Indoor,27.2,48.1,30,0
2026-07-30 21:47:26,Snake Plant,Indoor,27.2,48.1,30,0
2026-07-30 21:47:32,Snake Plant,Indoor,27.2,48.1,30,0
2026-07-30 21:47:37,Snake Plant,Indoor,27.2,48.1,30,0
